player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Jeremy Lamb,lambje01,2022,RS,SAC,672,322,-.7168949994579242,-1.383896966359954,-2.100791965817879,-1.317738192229598,.4481633946036957,-.8695747976259022,-.8576068845876947,-1.036479488042084,-1.894086372629779,.1396505275946278,.1396505275946278,0,-1.274057963782874,-1.498644749385092,-2.772702713167966,-.6846842090612697
Jock Landale,landajo01,2022,RS,SAS,1268,589,-.1855383619031475,-1.742430603922076,-1.927968965825223,-2.095377693315049,-.2461572352804782,-2.341534928595527,-.5934110091389135,-1.518849618396089,-2.112260627535002,.1923178959322493,.1923178959322493,0,-.6830775675848347,-2.629576349699022,-3.312653917283856,.3507825069840667
Romeo Langford,langfro01,2022,RS,BOS,1497,728,-1.358774893913341,.3663085160272463,-.9924663778860952,-5.09918727339631,1.450882572639205,-3.648304700757104,-2.236423256887161,.5673327153300001,-1.669090541557161,.3992365425203304,.3992365425203304,0,-1.926774824437859,-.0902961453413265,-2.017070969779186,-.5581797893569327
Romeo Langford,langfro01,2022,RS,SAS,94,43,-3.539055095586228,2.279095349383144,-1.259959746203084,-4.763710814113056,9.38005606919584,4.616345255082784,-3.996580805957807,3.889594541606925,-.1069862643508817,.0577564377883115,.0577564377883115,0,-5.080539173791518,1.269801869909771,-3.810737303881747,-.3925044880498486
Zach LaVine,lavinza01,2022,PO,CHI,322,153,-1.650566328914911,-.3127681618868077,-1.963334490801718,-3.254631885911159,4.348490674050423,1.093858788139264,-1.895327102496265,.5977371806322703,-1.297589921863995,.1158566128242035,0,.1158566128242035,-3.475374972946656,.3989876959464149,-3.076387277000241,-.8960183872945121
Zach LaVine,lavinza01,2022,RS,CHI,4819,2328,2.934332828209254,-2.537092652160116,.397240176049138,.9087184266672409,-1.569690505529548,-.6609720788623076,2.648625604809748,-2.474816068652288,.1738095361574596,3.478698254313024,3.478698254313024,0,2.552978990134251,-2.557364955469402,-.0043859653351506,.1715219164198326
Jake Layman,laymaja01,2022,RS,MIN,507,231,-3.457528403099732,.1063988946433302,-3.351129508456402,-2.968894494065085,-.0305194114277008,-2.999413905492786,-3.601521631514212,.0858320416962372,-3.515689589817975,-.0906327374716323,-.0906327374716323,0,-2.533924336314188,-2.147122146214338,-4.681046482528526,.4338184658156355
Damion Lee,leeda03,2022,PO,GSW,218,99,-3.527797528258289,2.372903544641865,-1.154893983616424,-9.182381001282668,-.2934205067870523,-9.47580150806972,-4.994341352881882,1.912923099746097,-3.081418253135785,-.017392673905315,0,-.017392673905315,-3.911567933176639,.6798904299426066,-3.231677503234032,.7217408298034339
Damion Lee,leeda03,2022,RS,GSW,2611,1256,-2.028029751963162,.1936969425668281,-1.834332809396334,-1.768914786025214,-.761030637637033,-2.529945423662247,-2.107396502626261,-.0541502421953353,-2.161546744821596,.3744877175944077,.3744877175944077,0,-1.86633603868663,.298364810322122,-1.567971228364508,-.6894405308766414
Saben Lee,leesa01,2022,RS,DET,1261,604,-1.71477066015417,.4202010248414296,-1.29456963531274,-2.641700088623676,-1.506866185253486,-4.148566273877162,-1.941005301874648,.0893773404651365,-1.851627961409511,.2768141243434161,.2768141243434161,0,-2.185349365583865,.3399856022595966,-1.845363763324268,-.0104472902097926
Alex Len,lenal01,2022,RS,SAC,1327,620,-4.652845427454019,-1.376040649663517,-6.028886077117536,-.8007514355501073,-.914679805941303,-1.71543124149141,-4.108756834624591,-1.277124753486153,-5.385881588110744,-.8370307554765999,-.8370307554765999,0,-4.867484522545603,-1.063051486576977,-5.93053600912258,.3883748692822274
Caris LeVert,leverca01,2022,RS,IND,2488,1214,1.345931345856101,-1.67263305279168,-.3267017069355791,2.760911865013427,-2.177753039343336,.5831588256700906,1.703645768473871,-1.841798384775199,-.138152616301328,1.608624635470685,1.608624635470685,0,1.378634656546724,-1.804863570271513,-.4262289137247885,-.5630700328367667
Caris LeVert,leverca01,2022,RS,CLE,1145,567,-.760780683445051,-.8646535263650577,-1.625434209810109,.3942155366214016,-5.320339612376497,-4.926124075755095,-.5517307800043415,-1.878643295939365,-2.430374075943706,.0918711650082856,.0918711650082856,0,-1.610552344001653,-1.154850651438599,-2.765402995440252,-.6395308046862308
Kira Lewis Jr.,lewiski01,2022,RS,NOP,730,341,-2.02227171031627,-.7709668978567252,-2.793238608172995,-9.241191781767123,.7744638085823519,-8.466727973184771,-3.629476909320212,-.4677520562735339,-4.097228965593747,-.2359075030755664,-.2359075030755664,0,-2.721531409458766,-1.662876369352818,-4.384407778811585,.648101954189658
Scottie Lewis,lewissc01,2022,RS,CHA,17,7,6.058291233183688,-.2773644857047382,5.78092674747895,-11.36733773979649,-.9377082201892688,-12.30504595998576,2.819071288006922,-.417122591350465,2.401948696656457,.0185665047725148,.0185665047725148,0,1.416029051774488,-.0261770125314479,1.38985203924304,.9067553390615956
Damian Lillard,lillada01,2022,RS,POR,2186,1056,4.249057477497436,-1.716021640511407,2.533035836986028,2.111376391377542,-1.145391890711015,.9659845006665264,4.159066324258793,-1.647990231165814,2.511076093092979,2.855681236622238,2.855681236622238,0,4.700123019599671,-2.193758480140257,2.506364539459414,.746708154057518
Nassir Little,littlna01,2022,RS,POR,2232,1088,-.2756044102945863,.96884406295809,.6932396526635036,1.193955327283664,1.925280313522577,3.119235640806242,.0396630914066674,1.292714485712838,1.332377577119505,2.259545757181568,2.259545757181568,0,.1732236539382602,.5669860159074237,.7402096698456839,-.2900302119924704
Isaiah Livers,liveris01,2022,RS,DET,784,383,-1.587691507633355,-1.106054051312434,-2.693745558945789,3.720490040725685,-1.377836702300673,2.342653338425012,-.5544362007169412,-1.205902648417108,-1.760338849134049,.1927088444444928,.1927088444444928,0,-2.443241500443526,-1.29348246284881,-3.736723963292335,-.3503327654518881
Kevon Looney,looneke01,2022,PO,GSW,558,268,2.375094348252635,4.547413516133521,6.922507864386156,1.677375793020279,.0903803416744744,1.767756134694753,2.302767465247159,3.8378146050469,6.140582070294059,1.244607095224667,0,1.244607095224667,1.42066011012285,3.269300256377685,4.689960366500535,-.7119061815613812
Kevon Looney,looneke01,2022,RS,GSW,3596,1732,-1.585614407032179,2.471890721118221,.8862763140860421,3.738953826456592,-1.60733307756739,2.131620748889202,-.5761129468420083,1.667762366213835,1.091649419371826,3.370786323474659,3.370786323474659,0,-1.139385758397131,2.435734425606475,1.296348667209345,-.7055297635192155
Brook Lopez,lopezbr01,2022,PO,MIL,695,332,-3.004566973385896,4.016640910852702,1.012073937466806,-8.668166735355891,.0343852538067011,-8.633781481549191,-4.325006801947024,3.200723933748309,-1.124282868198716,.2844528689930639,0,.2844528689930639,-4.74305111900228,2.835422098261679,-1.907629020740601,.1519314993003417
Brook Lopez,lopezbr01,2022,RS,MIL,637,298,-1.467584957501076,5.82456623196116,4.356981274460084,-2.243886794302329,-.7001447488488745,-2.944031543151203,-1.762997856366548,4.829502986351656,3.066505129985108,.8859009205938885,.8859009205938885,0,-1.740126117535771,4.093559967008904,2.353433849473133,.1766123470891688
Robin Lopez,lopezro01,2022,RS,ORL,1272,612,-2.868631785868472,-2.417164441642575,-5.285796227511048,-1.414616947214464,-.6148131182038581,-2.029430065418322,-2.640320712430417,-2.167060419888823,-4.80738113231924,-.6374926471203927,-.6374926471203927,0,-4.487373070498438,-2.590327855410504,-7.077700925908943,-.7641817967170862
Didi Louzada,louzama01,2022,RS,POR,257,122,-4.761814913203766,-3.459581530578356,-8.221396443782123,-12.73906925797012,3.638136015507659,-9.100933242462466,-6.672908735107143,-2.098420513054236,-8.771329248161379,-.3731247091961959,-.3731247091961959,0,-6.514198248176662,-4.15308197937838,-10.66728022755504,-.4454086400787611
Didi Louzada,louzama01,2022,RS,NOP,15,7,-14.21654233940925,-8.3434505746288,-22.55999291403806,-10.70430718614828,-8.955744207669255,-19.66005139381753,-14.23358356507974,-8.85106657280499,-23.08465013788473,-.0705406215763154,-.0705406215763154,0,-8.138095982734384,-9.424944753244141,-17.56304073597853,-2.867690462245361
Kevin Love,loveke01,2022,RS,CLE,3468,1665,2.646940100248531,.6455021043874314,3.292442204635963,-1.570012959303773,-.898534054371554,-2.468547013675327,1.938992484158168,.3238805304206603,2.262873014578828,4.305433643294784,4.305433643294784,0,1.87552699905153,.0975294236060565,1.973056422657587,1.105700171767855
Kyle Lowry,lowryky01,2022,PO,MIA,347,173,-2.172103333238022,6.831215647757615,4.659112314519593,-.8019705368879284,5.850563665910181,5.048593129022253,-2.062498860879999,6.958810619882649,4.89631175900265,.7029211822470437,0,.7029211822470437,-2.225543630313646,6.889780854507221,4.664237224193575,.9602942055172937
Kyle Lowry,lowryky01,2022,RS,MIA,4366,2133,2.444870244865654,.5636935961092423,3.008563840974896,.4499133053879832,1.763601140550591,2.213514445938574,2.152085993015102,.8128309533316408,2.964916946346743,6.281482564571841,6.281482564571841,0,2.476842959380471,1.329671462030932,3.806514421411403,.999924484284931
Gabriel Lundberg,lundbga01,2022,RS,PHO,97,44,-1.849713642882632,.3465075187955325,-1.503206124087099,10.55914642157028,4.108609497280716,14.667755918851,.6312370667389759,1.149652810203082,1.780889876942058,.1024025161323059,.1024025161323059,0,-.2859662592151161,1.674998127414374,1.389031868199258,.6778828452189013
Timothe Luwawu-Cabarrot,luwawti01,2022,PO,ATL,48,22,-2.760889477677622,-5.227356504932551,-7.988245982610174,6.06886129486278,-6.966668446667009,-.8978071518042299,-1.027267812152132,-5.841603852772762,-6.868871664924894,-.0476314168314208,0,-.0476314168314208,-2.137478977295213,-6.951619408479115,-9.089098385774328,-.1028032683923666
Timothe Luwawu-Cabarrot,luwawti01,2022,RS,ATL,1467,685,-1.615952818199906,-.7875136456454523,-2.403466463845358,-3.816639118507001,-.9025546762071047,-4.719193794714105,-2.221749044105234,-.8381468783466312,-3.059895922451865,-.1086989318025203,-.1086989318025203,0,-2.449147382813452,-1.347739245416984,-3.796886628230435,.3641090826744557
Trey Lyles,lylestr01,2022,RS,DET,2073,990,-.940466275514241,-1.418091034348791,-2.358557309863032,.0695222554236083,-2.345875157979661,-2.276352902556053,-.6917824367369707,-1.659647400637713,-2.351429837374684,.2021486135981783,.2021486135981783,0,-.6813067607545363,-1.587224778022053,-2.26853153877659,.4131024707354955
Trey Lyles,lylestr01,2022,RS,SAC,1155,547,.0036768387004841,-1.464700863973747,-1.461024025273263,-.4458626535250677,-.7381762118451587,-1.184038865370226,-.0660357891577587,-1.359409271900824,-1.425445061058582,.3680790080621707,.3680790080621707,0,-.741329508572763,-2.079077063383654,-2.820406571956417,-.4266222763586898
Theo Maledon,maledth01,2022,RS,OKC,1901,908,-3.133732351743651,-.6526418384078954,-3.786374190151546,-2.259273307315056,-3.0914218731717,-5.350695180486756,-3.02606708997267,-1.180309602365558,-4.206376692338228,-.6757437113844258,-.6757437113844258,0,-3.331317783628949,-1.099318876707427,-4.430636660336376,.1571618822104955
Sandro Mamukelashvili,mamuksa01,2022,RS,MIL,852,407,-.5562228471543239,-6.908667217883461,-7.464890065037785,-5.636969771053146,-6.135942659650668,-11.77291243070382,-1.667909816512555,-7.16151198915767,-8.829421805670226,-1.257627020662382,-1.257627020662382,0,-1.598199861702333,-6.89913509580117,-8.497334957503503,-.3781340143717581
Terance Mann,mannte01,2022,RS,LAC,4771,2317,-.2913474506199293,.20486652913549,-.0864809214844393,.4321568332770326,2.305502610338287,2.737659443615319,-.1366811592929743,.6297930456999392,.4931118864069649,3.799740099725284,3.799740099725284,0,-.6766662592839773,1.002840100717912,.3261738414339345,-.8882007290360376
Tre Mann,manntr01,2022,RS,OKC,2862,1367,-2.03260215587667,-1.319058038519213,-3.351660194395883,-2.99440275592029,-1.515982002949798,-4.510384758870088,-2.235694691230586,-1.431777503474816,-3.667472194705403,-.6384958045105102,-.6384958045105102,0,-3.173585109761103,-1.575790375639638,-4.749375485400741,-.2170956349149343
Boban Marjanovic,marjabo01,2022,PO,DAL,15,6,-17.99582771403962,-5.272802993249729,-23.26863070728935,-34.89510892389975,-15.87930702548281,-50.77441594938256,-22.79691876401418,-7.88899539141058,-30.68591415542475,-.0941109550069882,0,-.0941109550069882,-11.56815179613885,-11.20768414962478,-22.77583594576363,6.533278809313095
Boban Marjanovic,marjabo01,2022,RS,DAL,265,128,-3.278311189772936,-1.006961391417349,-4.285272581190285,-1.439059330335765,7.167743325378998,5.728683995043233,-3.131160391749952,.5611223636592324,-2.570038028090719,.0117784444258494,.0117784444258494,0,-3.849662275842492,.0164318363635722,-3.83323043947892,.2205536098957897
Lauri Markkanen,markkla01,2022,RS,CLE,3823,1878,.8613766287634032,-.5083117632678242,.3530648654955789,4.397193185248526,-2.305977086809532,2.091216098438993,1.657787907157761,-.9554195549799834,.7023683521777776,3.303401476646937,3.303401476646937,0,1.223976339365302,-.0818281648335774,1.142148174531725,-.1361804858762199
Naji Marshall,marshna01,2022,PO,NOP,119,56,3.663282333928748,3.554417648138206,7.217699982066955,3.071928032524107,-4.74635638439085,-1.674428351866743,3.63738324504728,2.085915040655371,5.723298285702651,.2497675161311913,0,.2497675161311913,2.978361290792761,-.8899800151343003,2.088381275658461,.0324569749466718
Naji Marshall,marshna01,2022,RS,NOP,1562,735,-1.164025490255902,.3956523777101633,-.7683731125457387,-3.852476333924238,1.316436470512664,-2.536039863411574,-1.789578545783617,.6238239706328231,-1.165754575150794,.5994330855526545,.5994330855526545,0,-1.979924120855468,-.2545608030840052,-2.234484923939474,.8998606074102139
Caleb Martin,martica02,2022,PO,MIA,319,157,-4.314522267379472,4.28177607162484,-.0327461957546316,-7.559648328426412,-3.714909829717879,-11.27455815814429,-5.31789483913909,2.78420395698396,-2.533690882155129,.0180091954950486,0,.0180091954950486,-5.294778177439443,2.546680167284329,-2.748098010155114,.7590768902291877
Caleb Martin,martica02,2022,RS,MIA,2824,1372,-.573246814881034,2.915377952831522,2.342131137950488,2.231437077646068,.7565376279167495,2.987974705562818,-.0529491088830928,2.584067238795872,2.531118129912779,3.686962754747461,3.686962754747461,0,-.0307981125507611,2.671577140480329,2.640779027929568,-.2648443823839197
Cody Martin,martico01,2022,RS,CHA,3908,1866,.0697155667124194,1.510288568249903,1.580004134962323,1.335075700471309,-1.779191513235018,-.4441158127637084,.31938096815887,.9388356299385973,1.258216598097467,3.786165605085322,3.786165605085322,0,.6995294484261403,1.424749296170696,2.124278744596836,-.7806832643435941
Kelan Martin,martike03,2022,RS,BOS,12,6,-17.44914186600215,-12.8214600741222,-30.27060194012435,-46.19708290706952,-7.695536756082817,-53.89261966315234,-24.54766995708614,-12.64278304810619,-37.19045300519232,-.1024339823527673,-.1024339823527673,0,-21.28580152983938,-8.535699008679559,-29.82150053851893,-2.840978385086737
Kelan Martin,martike03,2022,RS,IND,908,444,-1.890442132402806,-.4372323862422007,-2.327674518645006,-3.482766676280571,.523283236232519,-2.959483440048052,-2.352912990791459,-.2291511788299644,-2.582064169621424,.0378916023621332,.0378916023621332,0,-1.522274635988399,-1.087546866381292,-2.609821502369691,-.3961487288730547
Kenyon Martin Jr.,martike04,2022,RS,HOU,3533,1656,-.5929818783345889,-2.826660507425976,-3.419642385760565,1.197825552176057,-2.317374022941747,-1.11954847076569,-.2168928696453152,-2.817154755131118,-3.034047624776434,-.2389934062125095,-.2389934062125095,0,-1.147608611744016,-4.125816197482497,-5.273424809226514,-.4150021563528259
Garrison Mathews,mathega01,2022,RS,HOU,3655,1712,.5439839081302597,3.015178294473203,3.559162202603463,2.883853713861821,-3.404665812325073,-.5208120984632516,1.08817660264736,1.936467426081655,3.024644028729015,5.069429903961163,5.069429903961163,0,.7178770340869215,1.368582848941538,2.086459883028459,.5054824495639006
Dakota Mathias,mathida01,2022,RS,MEM,36,16,-.4548395762850486,-5.358696696085183,-5.813536272370232,-23.82261602847892,5.99508534559386,-17.82753068288505,-5.402890272760768,-3.368744195814167,-8.771634468574934,-.0496045625476525,-.0496045625476525,0,-3.014328077206365,-3.260093256117166,-6.274421333323531,.9129520340193485
Wesley Matthews,matthwe02,2022,PO,MIL,725,345,-.6983995442448573,4.225184223028629,3.526784678783772,1.686992282555444,3.713205912706602,5.400198195262046,-.2161624701078782,4.263766412607074,4.047603942499196,1.236506256511338,0,1.236506256511338,-1.529927160321382,4.229090426620206,2.699163266298823,.1955760322689131
Wesley Matthews,matthwe02,2022,RS,MIL,2144,1002,-1.976164131803399,2.371376949910906,.3952128181075074,.4494854162920238,2.785292705716965,3.234778122008988,-1.622685791623279,2.583790285897937,.9611044942746585,1.894753800858591,1.894753800858591,0,-2.054417783878779,1.63797577044392,-.4164420134348592,-.128536949718162
Tyrese Maxey,maxeyty01,2022,PO,PHI,940,485,2.494200708403705,-1.866677727547438,.6275229808562672,-4.837879241872185,2.647481499779255,-2.19039774209293,1.074807566300665,-1.025432165414761,.0493754008859035,.7149251251109665,0,.7149251251109665,1.395829486178575,-1.290632621978831,.1051968641997434,.0688905697291022
Tyrese Maxey,maxeyty01,2022,RS,PHI,5361,2650,1.331799442332375,-1.855901849958052,-.5241024076256773,1.060668494630798,-.0129552239882242,1.047713270642574,1.332757203710349,-1.596943347195782,-.2641861434854336,3.312384178655651,3.312384178655651,0,.9665298939765692,-.7990092302524794,.1675206637240898,-1.443428717032326
Skylar Mays,mayssk01,2022,PO,ATL,21,9,1.512679018178296,3.466694380817276,4.979373398995572,9.668804314671943,17.97430992132023,27.64311423599218,3.365703767228415,6.789403731504112,10.15510749873253,.0615168543418928,0,.0615168543418928,1.588730023652034,5.691697298528268,7.280427322180302,.6393042605114111
Skylar Mays,mayssk01,2022,RS,ATL,455,220,-1.557980209696829,-2.780446318705164,-4.338426528401992,-2.207488726201105,-5.39086519571032,-7.598353921911425,-1.831092545709925,-3.474645218960075,-5.30573776467,-.2836504144900984,-.2836504144900984,0,-2.005735676337275,-3.874352146505212,-5.880087822842486,-1.121047772203606
Miles McBride,mcbrimi01,2022,RS,NYK,754,372,-2.242547231524122,.7687041859369765,-1.473843045587145,2.433044692863565,4.245163506095785,6.67820819895935,-1.41618728596334,1.505302070982659,.0891147850193199,.533046459003482,.533046459003482,0,-1.892320721910057,1.336443209293919,-.5558775126161377,-1.07670321620339
Mac McClung,mccluma01,2022,RS,LAL,48,22,-4.746405000899984,-5.035806514306516,-9.782211515206502,3.06890694765214,10.03711405533123,13.10602100298337,-3.379426277854463,-2.175941210983668,-5.555367488838131,-.0320137557047375,-.0320137557047375,0,-2.899606940007999,1.09718711505519,-1.802419824952809,1.667919474050749
Mac McClung,mccluma01,2022,RS,CHI,8,3,-12.13006040496234,-21.60508499290566,-33.735145397868,-15.78401327896445,-6.331777660326478,-22.11579093929093,-13.72387194540906,-19.81150913231006,-33.53538107771912,-.0503717833627271,-.0503717833627271,0,-11.46032692292466,-20.40437578805855,-31.86470271098322,6.901029770099376
CJ McCollum,mccolcj01,2022,PO,NOP,463,234,2.889939060022173,.3711454625288026,3.261084522550976,-3.95740135539593,2.663248453168149,-1.294152902227781,1.555790111174151,.9218978505424495,2.477687961716601,.6415950844436683,0,.6415950844436683,2.678889294584335,.1999595274183269,2.878848822002662,-.3171397623711227
CJ McCollum,mccolcj01,2022,RS,POR,2612,1267,2.125912457500529,-.1309372641639031,1.994975193336626,1.282625611081977,-2.356912276004302,-1.074286664922326,2.157547434840026,-.5417840375872679,1.615763397252758,2.820840583830639,2.820840583830639,0,2.376114906379146,-.5767570570176715,1.799357849361475,-.0457481170364691
CJ McCollum,mccolcj01,2022,RS,NOP,1818,878,4.526058890795525,-.5027764629204396,4.023282427875086,4.769929784575639,-2.75390699585871,2.01602278871693,4.872131413815093,-.9962460926307308,3.875885321184362,2.96166035920537,2.96166035920537,0,3.837299827071054,-.5798200045033778,3.257479822567676,-.2170497965382208
T.J. McConnell,mccontj01,2022,RS,IND,1378,652,-.0330605830990672,.9674179176178643,.9343573345187971,-1.62761197945556,-.0569666281661024,-1.684578607621662,-.369175309079137,.8525238455804748,.4833485365013378,1.071665363196175,1.071665363196175,0,-.590110813910442,.675161465466498,.0850506515560561,-.3634738791017557
Jalen McDaniels,mcdanja01,2022,RS,CHA,1882,895,-1.080323418355664,.2949986912379226,-.785324727117741,-.3704678750492936,1.350643595066958,.9801757200176644,-1.023570696434916,.5716077595348181,-.4519629369000975,1.045781028988667,1.045781028988667,0,-.4280157999436524,.2635463233644465,-.1644694765792059,-.3401570790811743
Jaden McDaniels,mcdanja02,2022,PO,MIN,288,130,2.249190062931208,-.498625271773939,1.750564791157269,8.232051277266402,12.58273825245447,20.81478952972087,3.629788828438469,2.186645286630537,5.816434115069006,.6022542535910725,0,.6022542535910725,3.746686501313437,2.135985397202447,5.882671898515883,2.70444366821131
Jaden McDaniels,mcdanja02,2022,RS,MIN,3850,1803,-2.270241808175041,1.870196112359989,-.4000456958150513,-3.544883401086583,1.472318545086975,-2.072564855999608,-2.703181012319323,1.889565508534404,-.8136155037849195,1.79005450618304,1.79005450618304,0,-2.161612612154854,1.583489853715761,-.5781227584390929,.4936310903215161
Doug McDermott,mcderdo01,2022,RS,SAS,2612,1223,-.4436382367464428,-4.178460666462985,-4.622098903209428,1.275680937481971,-4.640423510092655,-3.364742572610684,-.114524469272458,-4.545275544742831,-4.659800014015289,-1.196952674519218,-1.196952674519218,0,-.3060310943379924,-4.692309646006342,-4.998340740344335,.4435910164761906
JaVale McGee,mcgeeja01,2022,PO,PHO,271,133,2.932287003331094,-3.629434777956146,-.6971477746250518,-1.366277103887718,-2.046593840351867,-3.412870944239585,2.160679618097613,-3.460084631167023,-1.29940501306941,.1021589125532554,0,.1021589125532554,.8328913552973359,-2.887236236687118,-2.054344881389782,.6141102392419742
JaVale McGee,mcgeeja01,2022,RS,PHO,2491,1172,.2373834381705437,2.905600854476885,3.142984292647429,-1.913199117521445,-.0152542283843813,-1.928453345905826,-.2536023307960977,2.35615770320096,2.102555372404862,2.918058447977471,2.918058447977471,0,-.5150176581264581,2.176052806555413,1.661035148428955,.5669990792379627
Cameron McGriff,mcgrica01,2022,RS,POR,94,46,4.896252430402457,-4.977001646524238,-.0807492161217809,9.091253707434598,1.12786577822226,10.21911948565686,6.154031161459506,-3.880747771740361,2.273283389719145,.1169266457114521,.1169266457114521,0,3.142656404707853,-5.326959451018843,-2.18430304631099,-.8192421166283677
Rodney McGruder,mcgruro01,2022,RS,DET,1595,754,-.1945210492253902,-1.303725015844014,-1.498246065069404,-.1880359752542877,1.856841076576963,1.668805101322675,-.1496444458483736,-.6761310443811588,-.8257754902295323,.7392199216641839,.7392199216641839,0,-1.457509590749116,-1.318814410878603,-2.776324001627719,-.1366563651487316
Alfonzo McKinnie,mckinal01,2022,RS,CHI,418,206,-3.998089192162577,-7.472724787957329,-11.47081398011991,-.2888600002744512,-7.577268040883426,-7.866128041157877,-3.471425344256843,-7.934489240409869,-11.40591458466671,-.9020193821989034,-.9020193821989034,0,-3.397567472929507,-7.06269681815959,-10.4602642910891,-.8494503947164824
JaQuori McLaughlin,mclauja01,2022,RS,DAL,26,11,-1.06332917865119,-4.289445029689249,-5.352774208340439,-9.163855185112604,-9.778796371071159,-18.94265155618376,-2.86375214871569,-5.743291503216481,-8.607043651932171,-.0325218659074987,-.0325218659074987,0,-3.211439620250246,-6.029789526959557,-9.241229147209802,-1.061864721565917
Jordan McLaughlin,mclaujo01,2022,PO,MIN,184,83,6.616443908857764,-1.708171954389791,4.908271954467972,.1104518178950476,3.223104164319791,3.333555982214838,5.646925648259163,-.8372247919657313,4.809700856293432,.3303047638613932,0,.3303047638613932,3.457747260084992,-.0192001512310703,3.438547108853922,.0406974253329025
Jordan McLaughlin,mclaujo01,2022,RS,MIN,1981,902,.0009097355637768,-.2438263883878004,-.2429166528240236,.7693446352046684,-.0871349199168377,.6822097152878308,.1371487087327772,-.2287676614309922,-.091618952698215,1.223655055232513,1.223655055232513,0,-.049678489273917,.1485939472902805,.0989154580163635,.0218280359385386
Ben McLemore,mclembe01,2022,RS,POR,2697,1285,-.7595756311829249,-3.77916975555053,-4.538745386733455,-4.792330362596325,-.5356105297478126,-5.327940892344138,-1.586404582341761,-3.270269292392194,-4.856673874733954,-1.38892218710499,-1.38892218710499,0,-1.023775925312875,-3.994988975191041,-5.018764900503915,.5627390526036119
De'Anthony Melton,meltode01,2022,PO,MEM,378,170,-4.314721350802959,.1380373889516834,-4.176683961851276,-3.79206484245126,3.060780286956473,-.7312845554947871,-4.497554708510637,.6808776729340553,-3.816677035576582,-.096733141293339,0,-.096733141293339,-1.844888276271222,.0343504791109048,-1.810537797160317,1.342920226354012
De'Anthony Melton,meltode01,2022,RS,MEM,3578,1657,.87170447530018,1.834129540264704,2.705834015564884,-.1144745381221215,2.670778718327013,2.556304180204892,.6723345719745976,2.07758343858033,2.749918010554928,4.705901683433082,4.705901683433082,0,1.498217660754367,2.870939304485072,4.369156965239439,1.210092221784361
Sam Merrill,merrisa01,2022,RS,MEM,120,58,-1.138923204259653,-.0773617589041584,-1.216284963163812,-7.119336622123041,-3.898171603528713,-11.01750822565175,-2.446667581132423,-.8698767266801267,-3.31654430781255,-.0168819689274437,-.0168819689274437,0,-.8581019418845732,-2.314854610926644,-3.172956552811217,.6980022581905223
Chimezie Metu,metuch01,2022,RS,SAC,2705,1279,-3.622755687913448,.1195467421687244,-3.503208945744723,-1.417600219854876,-.398159551560232,-1.815759771415108,-3.356359026044228,.0794578329365755,-3.276901193107653,-.3440452882665802,-.3440452882665802,0,-2.112422692497555,-.6523381209260622,-2.764760813423617,.0634429083882507
Khris Middleton,middlkh01,2022,PO,MIL,152,72,-3.268477834555118,.0280088541851997,-3.240468980369918,-8.158747772553447,4.031533977883428,-4.127213794670019,-4.423508321071154,.7364941915420522,-3.687014129529102,-.0366402683070899,0,-.0366402683070899,-6.316176178505046,.7629518152445461,-5.5532243632605,3.130597554258469
Khris Middleton,middlkh01,2022,RS,MIL,4589,2141,2.332758307359193,-.9433126531670663,1.389445654192127,.9960485758884436,.5012079280508518,1.497256503939295,2.154891792044387,-.7195131490755737,1.435378642968813,4.645481745654604,4.645481745654604,0,2.430267773567578,-.7606344669898002,1.669633306577778,1.610615016374522
CJ Miles,milescj01,2022,RS,BOS,5,2,-3.581161570566381,-48.14492924544376,-51.72609081601014,-26.37029868755609,-75.09763236089438,-101.4679310484505,-8.569853634061445,-56.93740235724261,-65.50725599130405,-.0652076878064457,-.0652076878064457,0,-8.237206112172192,-34.36398252292897,-42.60118863510117,1.82739380744395
Paul Millsap,millspa01,2022,PO,PHI,11,6,-2.953056632012354,-24.88312707013283,-27.83618370214518,-.4087314546663475,-9.402718414793345,-9.811449869459691,-2.639215489863804,-23.34264601719583,-25.98186150705963,-.0724421954304141,0,-.0724421954304141,-3.352461870814542,-19.05704500519972,-22.40950687601426,-1.203253774522388
Paul Millsap,millspa01,2022,RS,BRK,562,270,-1.675107290582563,3.310555743837652,1.635448453255089,-6.049618941513281,3.175983706848329,-2.873635234664953,-2.719662749300485,3.489899522500267,.7702367731997821,.4845961699991448,.4845961699991448,0,-2.726974501506872,2.630458019910914,-.096516481595958,-.0681620431134419
Paul Millsap,millspa01,2022,RS,PHI,218,106,-1.615572271969859,-.8612279519876351,-2.476800223957494,1.843408905101277,-11.7620936191508,-9.918684714049524,-1.002600297523369,-3.213628117549833,-4.216228415073202,-.0792376340919105,-.0792376340919105,0,-.2869979034697493,-.2667457070608636,-.5537436105306129,-.0728412152390834
