player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Patrick Beverley,beverpa01,2022,3512,1670,2.12194915588938,1.96847557286086,4.090424728750241,-.4536907644200353,1.152275157353198,.6985843929331625,1.689605618767862,1.91033479918785,3.599940417955712,5.420144783573882,5.016428611642397,.4037161719314855,1.578812168937672,2.64605346371518,4.224865632652851,-.0586710391581116
Saddiq Bey,beysa01,2022,5595,2704,.3928942426870373,-2.051562969559666,-1.658668726872629,-1.397586891018958,-3.448470308361772,-4.84605719938073,.1308292725275953,-2.431292448700606,-2.300463176173011,.6194220879372671,.6194220879372671,0,-.4897646478870513,-2.295325703874483,-2.785090351761534,-.1209832425903685
Khem Birch,birchkh01,2022,2131,1054,-2.333195108321558,.3244134069023407,-2.008781701419218,1.796594100420606,-2.879654319069599,-1.083060218648993,-1.639008871725087,-.3318413772913191,-1.970850249016406,.4189231647704085,.3709279445704671,.0479952201999414,-2.468846085472695,.5262865337645501,-1.942559551708145,-.7347081442340173
Goga Bitadze,bitadgo01,2022,1529,729,.1681205416344463,-2.631354081332203,-2.463233539697757,1.509405445135864,-2.310194753973273,-.8007893088374081,.4621685287421802,-2.647632810526068,-2.185464281783888,.2115697197406046,.2115697197406046,0,.2825059946546662,-3.0959610008887,-2.813455006234034,.7614010087410719
Bismack Biyombo,biyombi01,2022,1221,592,-2.187604086806645,-.3646839732117013,-2.552288060018347,-.4327227806517631,1.753140082142056,1.320417301490293,-1.991484897350805,-.0118752609960822,-2.003360158346888,.2205462852622219,.2545334428658729,-.0339871576036509,-2.283267349359194,.1939577500121613,-2.089309599347033,-.3147079878238855
Nemanja Bjelica,bjeline01,2022,2542,1227,-1.19268298450804,1.650370165785883,.4576871812778425,-1.364140285331998,.1511461352246773,-1.212994150107321,-1.320748393430093,1.317900667059651,-.0028477263704413,1.721636890431047,2.015334082431188,-.2936971920001413,-.9417400818301992,1.816772209322879,.8750321274926801,.315389985274242
Eric Bledsoe,bledser01,2022,2830,1361,-1.888195499204086,2.003327642011045,.1151321428069594,-3.055784790263924,1.7069099616385,-1.348874828625424,-2.224804464692411,2.041472186687226,-.1833322780051847,1.789533126163309,1.789533126163309,0,-1.698596389302678,1.99373558428789,.2951391949852122,.4087508725788297
Keljin Blevins,blevike01,2022,733,349,-6.268812306593546,-5.729686327070977,-11.99849863366452,-3.608918904622368,-7.734535640190747,-11.34345454481311,-6.027791441125691,-6.403275575159941,-12.43106701628563,-1.715172801322923,-1.715172801322923,0,-5.818442670388341,-6.8002421035235,-12.61868477391184,-.5010012128633229
Bogdan Bogdanovic,bogdabo01,2022,4018,1955,2.833014721822164,-.9061252345757745,1.92688948724639,2.348996619993844,.714242507150624,3.063239127144469,2.85526692121133,-.5960286414756922,2.259238279735638,4.994503215000451,4.604265506884418,.3902377081160335,3.174934421473939,-.1971743830262611,2.977760038447677,-.3826467828342626
Bojan Bogdanovic,bogdabo02,2022,4786,2345,.2149759628352667,-2.237995021243797,-2.02301905840853,.8826027902638987,-2.712901679452819,-1.83029888918892,.2959730512630241,-2.507213354363775,-2.211240303100751,.6440802818657207,.6393856312538442,.0046946506118766,.4236658214432962,-3.002604487880339,-2.578938666437042,.4227845538984679
Bol Bol,bolbo01,2022,175,81,-5.05381644598239,-1.115224742580731,-6.169041188563122,-3.142121841719965,2.357286369501833,-.7848354722181319,-4.985095467950417,-.4656868825950627,-5.45078235054548,-.1113102068780392,-.1113102068780392,0,-4.718450596217907,-3.883911767728437,-8.602362363946344,-.2713601430934941
Leandro Bolmaro,bolmale01,2022,530,241,-4.868167836701715,.3600008624359468,-4.508166974265768,-5.834483040714369,6.797852168815125,.9633691281007559,-5.393784354675224,1.730350467706649,-3.663433886968575,-.1124675735260523,-.1124675735260523,0,-4.777569732453856,.0346252697799669,-4.742944462673889,.136573457929855
Isaac Bonga,bongais01,2022,159,72,-1.70930878161855,2.273331769428458,.5640229878099083,-14.29740830605118,5.292505215534825,-9.004903090516354,-4.492557353542156,3.014259816320403,-1.478297537221753,.0463008728841508,.0390036276268561,.0072972452572947,-2.981104736181408,3.358324932161246,.3772201959798386,1.147747153616245
Devin Booker,bookede01,2022,5659,2711,4.05597043601202,.3483869320544241,4.404357368066444,3.638665047798564,-1.352896498298104,2.28576854950046,4.127019137921037,-.0293622573982811,4.097656880522756,9.517884386797732,9.079622257365632,.4382621294321,4.015919609442294,.5170525288026969,4.532972138244992,1.033740612849482
Brandon Boston Jr.,bostobr01,2022,1610,760,-1.895858703988517,-1.239433070102014,-3.135291774090532,-4.647310000277076,1.515471127398767,-3.131838872878309,-2.561140601091675,-.7720783292277134,-3.333218930319388,-.226517350405372,-.226517350405372,0,-2.931963817337715,-1.466399605466651,-4.398363422804366,.1649630051716879
Chris Boucher,bouchch01,2022,3690,1820,-.233160092828485,-.016708363612087,-.249868456440572,1.323737418237227,4.458304907992444,5.782042326229671,.0622913155892085,.9055699802046709,.9678612957938795,3.469026689845033,2.97705022042339,.4919764694216425,.4903007281144103,.6106064121772794,1.10090714029169,-.2799251372577578
James Bouknight,bouknja01,2022,657,304,-1.586257938661789,-5.330848572470816,-6.917106511132605,-4.91338296516484,-2.296760729650707,-7.210143694815547,-2.401258521858571,-4.998327018769962,-7.399585540628533,-.7217308410695378,-.7217308410695378,0,-2.371588605974611,-4.898607546873251,-7.270196152847861,.0799302570406367
Avery Bradley,bradlav01,2022,2958,1406,-2.600152246031239,-1.348592636202258,-3.948744882233497,-2.975230314762976,.7681970919325046,-2.207033222830472,-2.820931922842876,-.9630032308302038,-3.78393515367308,-.7397012993013913,-.7397012993013913,0,-3.017709059494921,-.7393740469531134,-3.757083106448034,-.2673700280470317
Tony Bradley,bradlto01,2022,1184,557,-3.211420309666546,3.135875121238773,-.075545188427773,1.311813703845317,4.43032872194834,5.742142425793657,-2.454885805360972,3.635173956364362,1.180288151003391,1.094642441026569,.9457304016894771,.148912039337092,-2.689869423139211,1.170686423866782,-1.519182999272429,-.3812644596063996
Ignas Brazdeikis,brazdig01,2022,1134,536,-1.622925085812076,-2.60969667621009,-4.232621762022166,-1.924212483568223,-3.816727342925657,-5.740939826493881,-1.676005891325697,-2.984740799406125,-4.660746690731822,-.5222621975035241,-.5222621975035241,0,-2.736728166146441,-4.026310998084037,-6.763039164230478,-.0505921679161739
Mikal Bridges,bridgmi01,2022,6950,3354,.301605685395771,1.111016205853596,1.412621891249367,7.532132627804716,.0789801551173062,7.611112782922022,1.805502101252247,.9261010272662932,2.73160312851854,9.38047028379586,7.835438806979983,1.545031476815877,1.681543275588484,1.474989508631855,3.156532784220338,-.55240296881678
